config_tag,sample_idx,video_id,qa_type,question,answer_options,prune_text,prune_gaze,prune_random,prune_alpha,prune_ratio,prune_layer,input_preprocessing_s,vision_encoder_s,decode_s,tokens_generated,decode_ms_per_token,correct_answer,predicted_answer,correct,cot_output,scene_description,llm_judge_score,llm_judge_reasoning,llm_coverage_scene,llm_coverage_relevance,llm_coverage_logic,llm_coverage_final,llm_coverage_breakdown,llm_pref_winner,llm_pref_reasoning
caption_text_r0.5,77,566ad4e5-1ce4-4679-9d19-ef63072c848c,causal,"Why did I open the box while organizing the cards, given the observed changes in my attention?",A: I was distracted by the box's placement on the table and decided to move it aside.|B: I was checking if there were additional cards inside the box that needed to be included.|C: I was trying to hide the box from man Y to keep the game a surprise.|D: I was preparing the box for storage after finishing with the cards.|E: I was influenced by man Y鈥檚 actions and thought he wanted me to open it.,1,0,0,0.5,0.5,10,0.2636,0.613,7.9454,215,36.955,Another person man Y moves his hand The camera wearer puts the sachet on the table The camera wearer takes cards The camera wearer places the cards on the table The camera wearer converses to man Y The camera wearer moves his hand Another person man Y turns a paper The camera wearer opens the box,"In the video, we see a person sitting on a couch, holding a stack of cards. The person is wearing a red shirt and glasses. The camera is positioned at a low angle, capturing the scene from the person's perspective. The person is engaged in a card game, as they shuffle and deal cards on the table in front of them. The cards are scattered on the table, and the person appears to be focused on the game. The background shows a living room with a couch, a chair, and some furniture. The lighting is natural, suggesting that the video was recorded indoors. The person's actions are deliberate and focused, indicating that they are actively participating in the game. The overall atmosphere is casual and relaxed, with the person appearing to be enjoying the game. The video captures the essence of a social activity, where people come together to play cards and engage in a friendly competition. The person's actions are detailed, from the way they shuffle the cards to the way they deal them, and the video provides a clear view of the game's progression.",,,,,,,,,,,,
caption_text_r0.5,78,2bb31b69-fcda-4f54-8338-f590944df999,temporal,What did the viewer look at immediately after A lady X collected the cards in Frame 1?,A: The instruction paper on the floor.|B: The cards being picked up by C.|C: The couch in the background.|D: The plant near the wall.|E: The plastic bag on the carpet.,1,0,0,0.5,0.5,10,0.2494,0.6147,29.2709,800,36.589,Another person A lady X collects the cards The camera wearer picks the cards The camera wearer holds the cards Another person A lady X reshuffles the cards The camera wearer arranges the cards Another person A lady X reshuffles the cards The camera wearer reshuffles the cards,"In the video, we see a person sitting on the floor with a pile of cards in their hands. The person is holding a piece of paper in their other hand. The person is then seen shuffling the cards. The person continues to shuffle the cards while the paper is still in their hand. The person then places the paper on the floor and begins to shuffle the cards again. The person continues to shuffle the cards while the paper is still in their hand. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then places the paper on the floor and continues to shuffle the cards. The person then",,,,,,,,,,,,
caption_text_r0.5,79,dafc891e-05f0-4734-88c6-1f818ac67a23,spatial,Where is the jigsaw piece that you focused on for the longest time relative to your left hand and the second box?,"A: The jigsaw piece is in the second bowl, to the right of the second box and below your left hand.|B: The jigsaw piece is in your left hand, directly above the second box and slightly to the left.|C: The jigsaw piece is in the first box, to the left of your left hand and below the second box.|D: The jigsaw piece is on the table, to the left of your left hand and above the second box.|E: The jigsaw piece is in the second box, to the right of your left hand and above the second bowl.",1,0,0,0.5,0.5,10,0.2517,0.6035,8.3683,227,36.865,The camera wearer moves jigsaw pieces on the table The camera wearer moves jigsaw pieces from the second box to her left hand The camera wearer moves a jigsaw piece from her left hand to the table The camera wearer moves a jigsaw piece from the second box to her left hand The camera wearer moves jigsaw pieces from the second box to the second bowl The camera wearer moves a jigsaw piece from the second box to her left hand The camera wearer drops the jigsaw pieces in the first box The camera wearer moves a jigsaw piece from the second box to the second bowl,"The person in the video is engaged in the process of assembling a puzzle. They are seen standing in a kitchen, with a variety of objects on the counter. The person's hands are actively involved in the puzzle-solving activity, with one hand holding a puzzle piece and the other hand placing it on the counter. The puzzle pieces are scattered across the counter, and the person is using their hands to sort and place them in different locations. The kitchen setting includes a sink, a cutting board, and various kitchen utensils, indicating that the person is likely in the midst of a home environment. The focus of the video is on the puzzle-solving activity, with the person's hands and the puzzle pieces being the primary elements of interest. The overall scene suggests a leisurely activity, possibly a hobby or a form of mental stimulation. The person's actions are deliberate and focused, indicating a sense of concentration and enjoyment in the process. The kitchen environment adds a casual and homely atmosphere to the scene. Overall, the video captures a moment of quiet concentration and creativity, as the person engages with the puzzle in a familiar and comfortable setting.",,,,,,,,,,,,
caption_text_r0.5,80,566ad4e5-1ce4-4679-9d19-ef63072c848c,spatial,Where is the object that you focused on for the longest time relative to the cards in your hand?,"A: The object is on the table, directly in front of the cards in my hand.|B: The object is near the edge of the table, to the left of the cards in my hand.|C: The object is on the floor, behind the cards in my hand.|D: The object is on the table, to the right of the cards in my hand and slightly above them.|E: The object is on the couch, to the right of the cards in my hand.",1,0,0,0.5,0.5,10,0.244,0.5939,8.8359,239,36.97,Another person man Y opens a sachet Another person woman T puts cards on the table The camera wearer takes the cards Another person woman T takes a paper Another person woman T puts a sachet on the table The camera wearer looks at man Y The camera wearer opens a box Another person woman T puts a card on the table,"The video shows a group of people in a living room, engaged in a card game. The focus is on a man sitting at a table, holding a deck of cards. He appears to be shuffling the cards, possibly preparing to deal them out to the players. The camera angle is from the perspective of a person sitting on the floor, capturing the scene from a low angle.  The man is wearing a plaid shirt and glasses. He is seated on a chair, and his hands are actively engaged in shuffling the cards. The cards are spread out on the table in front of him, and he appears to be focused on his task.  In the foreground, a person is seen holding a deck of cards, likely preparing to join the game. The cards are visible, and the person is holding them in their hands, indicating they are about to deal or shuffle more cards.  The background shows a living room with typical furniture, including a couch and a chair. The room is well-lit, and the overall atmosphere suggests a casual and social setting. The video captures the dynamic of the game, with the man shuffling the cards and the other person preparing to join the game.",,,,,,,,,,,,
caption_text_r0.5,81,dafc891e-05f0-4734-88c6-1f818ac67a23,causal,"Why did I move jigsaw pieces from the first box to the second bowl, given the observed changes in my attention?","A: I was trying to sort the pieces by color, and my gaze shifted towards the second bowl as a designated area for certain colors.|B: I was distracted by the scissors on the table and accidentally moved the pieces to the second bowl.|C: I was organizing the puzzle pieces into different bowls based on their shapes, and my gaze indicated that the second bowl was meant for corner pieces.|D: I was influenced by someone else's suggestion to put specific pieces in the second bowl.|E: I was randomly placing pieces without any particular pattern or focus.",1,0,0,0.5,0.5,10,0.2487,0.6148,7.7675,209,37.165,The camera wearer moves jigsaw pieces from the table to the second bowl The camera wearer moves the jigsaw pieces in the second box The camera wearer moves jigsaw pieces from the second box to the second bowl The camera wearer moves the jigsaw pieces in the second box The camera wearer moves jigsaw pieces from the first box to the table The camera wearer moves jigsaw pieces from the first box to the second bowl The camera wearer picks jigsaw pieces from the first box The camera wearer moves jigsaw pieces from her left hand to the first bowl,"The person in the video is engaged in the process of assembling a puzzle. They are seen sorting through a box of puzzle pieces, which is placed on a table. The person's hands are actively engaged in the task, with one hand reaching into the box to pick up a piece and the other hand placing the piece on the table. The table is cluttered with various items, including a box of puzzle pieces, scissors, and a cup. The person's focus is on the task at hand, and their movements are deliberate and methodical. The overall scene suggests a quiet, focused activity, likely a leisurely pastime or a hobby. The person's actions are smooth and controlled, indicating a level of familiarity with the task at hand. The background elements, such as the cup and scissors, provide context to the setting, suggesting a home or office environment. The video captures the simplicity and satisfaction of a quiet, solitary activity. The person's hands are the main focus, emphasizing the manual and tactile aspect of the puzzle assembly process.",,,,,,,,,,,,
caption_text_r0.5,82,566ad4e5-1ce4-4679-9d19-ef63072c848c,spatial,Where is the object that you focused on most relative to man Y and the table?,"A: The object I focused on most is on the table, directly in front of man Y.|B: The object I focused on most is on the table, to the left of man Y.|C: The object I focused on most is on the table, to the  left of man Y.|D: The object I focused on most is on the floor, near the couch.|E: The object I focused on most is on the table, slightly behind man Y.",1,0,0,0.5,0.5,10,0.2487,0.6153,7.8678,214,36.766,The camera wearer looks at the colleagues The camera wearer looks at the box The camera wearer looks at man Y Another person man Y puts a spectacle on Another person man Y takes #unsure Another person man Y holds the #unsure on the hands Another person man Y takes a sachet Another person man Y puts #unsure in the sachet,"The video depicts a scene in a living room where two individuals are engaged in a card game. The person in the foreground is holding a deck of cards, which they are shuffling. The individual in the background is seated on a couch, wearing a red shirt and glasses, and appears to be observing the shuffling process. The room is well-lit, and there are various objects in the background, including a television, a backpack, and a chair. The person in the foreground is focused on their task, shuffling the cards methodically. The individual in the background seems to be waiting for their turn to play. The overall atmosphere suggests a casual and relaxed environment. The video captures the act of shuffling cards, a common activity in card games, and the interaction between the two individuals. The focus is on the shuffling process, which is the central activity in this scene. The person in the foreground is the primary subject of the video, and their actions are the main focus. The background elements provide context but do not distract from the main activity.",,,,,,,,,,,,
caption_text_r0.5,83,566ad4e5-1ce4-4679-9d19-ef63072c848c,spatial,Where is the sachet that man Y took relative to your current gaze direction in Frame 9?,"A: The sachet is on the table, directly in front of my current gaze direction.|B: The sachet is on the table, to the left of my current gaze direction.|C: The sachet is on the table, to the right of my current gaze direction.|D: The sachet is on the floor, behind my current gaze direction.|E: The sachet is on the table, slightly above and to the left of my current gaze direction.",1,0,0,0.5,0.5,10,0.2451,0.6035,8.584,233,36.841,The camera wearer looks at man Y The camera wearer converses to man Y Another person man Y responds to C The camera wearer talks to man Y The camera wearer moves his hand The camera wearer looks at man Y The camera wearer looks at woman T Another person man Y takes a sachet,"The video depicts a scene in a living room where a group of people is gathered around a table. The focal point is a man wearing a plaid shirt and glasses, who is seated on a chair and holding a piece of paper. He appears to be in the middle of a conversation or presentation, as he looks at the paper and gestures with his hands.  In the foreground, there are several people, including a woman who is reaching out to the man with a piece of paper in her hand. The woman is wearing sunglasses and appears to be in the process of handing over the paper to the man. The other individuals in the room are seated around the table, engaged in conversation or watching the interaction between the man and the woman.  The room has a casual atmosphere, with a television set on a stand in the background and a curtain covering a window. The overall setting suggests a relaxed, informal gathering, possibly a social event or a casual meeting. The man's actions and the woman's gesture indicate a dynamic interaction between the two individuals, with the woman possibly offering a piece of paper to the man, possibly as part of a game or a collaborative activity.",,,,,,,,,,,,
caption_text_r0.5,84,566ad4e5-1ce4-4679-9d19-ef63072c848c,temporal,What did the viewer look at immediately after shuffling the cards?,A: The television|B: Woman T|C: Man Y|D: The table|E: The floor,1,0,0,0.5,0.5,10,0.2438,0.6037,11.2384,305,36.847,The camera wearer looks at man Y The camera wearer looks at woman T The camera wearer looks at man Y The camera wearer touches the cards The camera wearer looks at woman T The camera wearer moves the cards on the hands The camera wearer shuffles the cards The camera wearer converses to the colleagues,"In the video, we see a group of people gathered in a living room. The scene is dynamic, with individuals moving around and engaging in various activities. The camera is positioned at a close-up angle, capturing the actions of the individuals.  1. **Foreground**: The camera focuses on a person seated on a couch, holding a remote control. This person appears to be interacting with the remote, possibly adjusting the TV or making a selection.  2. **Midground**: Another person is standing in the middle of the room, holding a book. This individual seems to be in the process of reading or looking at the book.  3. **Background**: In the background, two other individuals are visible. One is standing, holding a book, and appears to be engaged in reading or discussing the content. The other individual is seated on a chair, looking at a phone or a tablet.  4. **Foreground**: The camera captures a hand reaching towards the table, possibly reaching for something or interacting with the remote control.  5. **Midground**: The person holding the book continues to read or look at the book, maintaining their position in the room.  6. **Background**: The standing individual continues to read or look at the book, with their posture suggesting a relaxed and engaged state.  The overall atmosphere of the scene is casual and relaxed, with individuals engaged in various activities, possibly socializing or enjoying leisure time. The room is furnished with a couch, chairs, and a table, indicating a comfortable and informal setting.",,,,,,,,,,,,
caption_text_r0.5,85,2bb31b69-fcda-4f54-8338-f590944df999,causal,"Why did I read the paper while A lady X was holding the cards, considering the shifts in my attention?",A: I was trying to understand the rules of the game before we started playing.|B: I was distracted by the movements of A lady X as she handled the cards.|C: I was checking if the cards were properly shuffled by observing A lady X's actions.|D: I was waiting for A lady X to finish talking so I could start reading.|E: I was ensuring that A lady X was following the instructions correctly.,1,0,0,0.5,0.5,10,0.2464,0.5992,8.057,218,36.959,Another person A lady X places the cartoon aside The camera wearer holds the cards Another person A lady X talks with C Another person A lady X pulls down her mask The camera wearer reads the paper Another person A lady X places the cards on the table Another person A lady X talks with C The camera wearer reads the paper,"The video shows a person sitting on the floor in a living room, holding a piece of paper. The person is wearing glasses and appears to be engaged in some activity with the paper. The person is also wearing a jacket and has a bag on their lap. The floor is covered with a rug, and there is a chair and a potted plant in the background. The person is holding the paper in both hands and appears to be reading or discussing it. The video captures the person's interaction with the paper, which is the main focus of the scene. The person's actions suggest that they are engaged in a conversation or discussion about the paper. The setting appears to be a casual, relaxed environment, and the person's attire and the presence of the bag suggest they might be preparing for an outing or have recently returned from one. The video captures the person's engagement with the paper, which is the central focus of the scene. The background elements, such as the chair and potted plant, provide context to the setting but do not distract from the main subject of the video.",,,,,,,,,,,,
caption_text_r0.5,86,2bb31b69-fcda-4f54-8338-f590944df999,causal,"Why did I reshuffle the cards while playing with A lady X, given the observed changes in my attention?",A: I was trying to ensure a fair game by mixing the cards thoroughly.|B: I was distracted by the cards on the floor and kept looking at them.|C: I was checking if any specific card was missing from the deck.|D: I was preparing for a magic trick during the game.|E: I was mimicking A lady X's actions as she also handled her cards.,1,0,0,0.5,0.5,10,0.249,0.6166,29.3625,800,36.703,The camera wearer picks the cards Another person A lady X laughs Another person A lady X holds the cards The camera wearer lifts the cards The camera wearer reshuffles the cards Another person A lady X talks with C,"The video depicts a scene where two individuals are engaged in a card game. The person on the left is seated on a couch, and the person on the right is sitting on the floor. The individual on the floor is holding a deck of cards in their hands, while the person on the couch is holding a set of cards in their hands. The person on the floor is shuffling the cards, and the person on the couch is watching the shuffling process. The person on the floor then places the cards on the floor in front of them, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards and shuffles them again. The person on the floor then places the cards on the floor in front of them again, and the person on the couch picks up the cards",,,,,,,,,,,,
caption_text_r0.5,87,566ad4e5-1ce4-4679-9d19-ef63072c848c,causal,"Why did I open the box while man Y was handling a sachet, considering the shifts in my attention?","A: I was trying to find something specific inside the box that would complement what man Y was doing with the sachet.|B: I was distracted by the contents of the box and wanted to explore it further.|C: I was preparing the box for storage after observing man Y's actions with the sachet.|D: I was mimicking man Y鈥檚 behavior, thinking he might need help with the sachet.|E: I was checking if the box contained any items relevant to our ongoing task.",1,0,0,0.5,0.5,10,0.2663,0.6025,7.942,214,37.112,The camera wearer looks at the colleagues The camera wearer looks at the box The camera wearer looks at man Y Another person man Y puts a spectacle on Another person man Y takes #unsure Another person man Y holds the #unsure on the hands Another person man Y takes a sachet Another person man Y puts #unsure in the sachet,"The video depicts a scene in a living room where two individuals are engaged in a card game. The person in the foreground is holding a deck of cards, which they are shuffling. The individual in the background is seated on a couch, wearing a red shirt and glasses, and appears to be observing the shuffling process. The room is well-lit, and there are various objects in the background, including a television, a backpack, and a chair. The person in the foreground is focused on their task, shuffling the cards methodically. The individual in the background seems to be waiting for their turn to play. The overall atmosphere suggests a casual and relaxed environment. The video captures the act of shuffling cards, a common activity in card games, and the interaction between the two individuals. The focus is on the shuffling process, which is the central activity in this scene. The person in the foreground is the primary subject of the video, and their actions are the main focus. The background elements provide context but do not distract from the main activity.",,,,,,,,,,,,
caption_text_r0.5,88,566ad4e5-1ce4-4679-9d19-ef63072c848c,spatial,Where is the object I am looking at in Frame 8 relative to my position and other objects on the table?,"A: The paper is on the table, directly in front of me, slightly to the right of the cards I placed earlier.|B: The paper is on the table, to the left of the box I opened.|C: The paper is on the table, behind the cards I took from the box.|D: The paper is on the table, to the left of the sachet I put there.|E: The paper is on the table, in front of the TV stand.",1,0,0,0.5,0.5,10,0.2449,0.6081,7.9456,215,36.956,Another person man Y moves his hand The camera wearer puts the sachet on the table The camera wearer takes cards The camera wearer places the cards on the table The camera wearer converses to man Y The camera wearer moves his hand Another person man Y turns a paper The camera wearer opens the box,"In the video, we see a person sitting on a couch, holding a stack of cards. The person is wearing a red shirt and glasses. The camera is positioned at a low angle, capturing the scene from the person's perspective. The person is engaged in a card game, as they shuffle and deal cards on the table in front of them. The cards are scattered on the table, and the person appears to be focused on the game. The background shows a living room with a couch, a chair, and some furniture. The lighting is natural, suggesting that the video was recorded indoors. The person's actions are deliberate and focused, indicating that they are actively participating in the game. The overall atmosphere is casual and relaxed, with the person appearing to be enjoying the game. The video captures the essence of a social activity, where people come together to play cards and engage in a friendly competition. The person's actions are detailed, from the way they shuffle the cards to the way they deal them, and the video provides a clear view of the game's progression.",,,,,,,,,,,,
caption_text_r0.5,89,dafc891e-05f0-4734-88c6-1f818ac67a23,temporal,What did the viewer look at immediately after moving the second box on the table?,A: The jigsaw pieces on the table|B: The bowls on the table|C: The phone on the left side of the table|D: The sink in the background|E: The puzzle frame,1,0,0,0.5,0.5,10,0.247,0.6132,7.6319,209,36.516,The camera wearer picks jigsaw pieces from the second box The camera wearer drops the pieces on the table The camera wearer moves the second box on the table The camera wearer picks one bowl from the second bowl on the table The camera wearer drops the bowl on the table The camera wearer moves the second bowl on the table The camera wearer touches the second box on the table The camera wearer moves the jigsaw pieces on the table,"The person in the video is engaged in the process of assembling a jigsaw puzzle. They are seen working on a puzzle that is laid out on a large, flat surface, possibly a kitchen countertop. The person's hands are actively moving, picking up and arranging puzzle pieces.   1. The person begins by picking up a few puzzle pieces from the surface. 2. They then place the pieces on the puzzle board, which is a separate, larger surface. 3. The person continues to arrange the pieces, ensuring they fit together correctly. 4. The person's movements are deliberate and focused, indicating a careful and methodical approach to completing the puzzle.  In the background, there are various objects such as a sink, a roll of paper towels, and a phone, which are part of the kitchen environment. The person's actions suggest they are enjoying a leisurely activity, possibly a hobby or a form of mental stimulation. The video captures the simplicity and satisfaction of solving a puzzle, highlighting the process of concentration and attention to detail.",,,,,,,,,,,,
caption_gaze_r0.5,0,2bb31b69-fcda-4f54-8338-f590944df999,temporal,What did the viewer look at immediately after A lady X reshuffled the cards in Frame 9?,A: The cards on the floor|B: The couch|C: The plant in the corner|D: The television|E: The plastic bag,0,1,0,0.5,0.5,10,0.2514,0.5786,8.1984,212,38.672,The camera wearer holds the cards The camera wearer reshuffles the cards The camera wearer plays the poker card Another person A lady X reshuffles the cards Another person A lady X plays the poker card Another person A lady X talks to C Another person A lady X touches the card Another person A lady X reshuffles the cards,"In the video, a person is sitting on the floor in a living room, wearing a striped sweater and glasses. They are holding a deck of cards and are in the process of shuffling them. The cards are scattered on the floor around them. The person is also wearing a pair of socks, one of which is blue and the other is pink. The room has a couch and a potted plant in the background. The person continues to shuffle the cards, occasionally looking at them and adjusting their grip. The scene appears to be casual and relaxed, with the person seemingly enjoying a game of cards. The focus is on the person's actions and the objects they are interacting with. There are no other people visible in the scene. The video captures a moment of leisure and concentration, as the person engages in a simple yet engaging activity. The lighting in the room is natural, suggesting it is daytime. The overall atmosphere is one of calm and concentration. The person's movements are deliberate and focused, indicating a level of skill and enjoyment in their activity.",,,,,,,,,,,,
caption_gaze_r0.5,1,566ad4e5-1ce4-4679-9d19-ef63072c848c,spatial,Where is the phone I am currently using located relative to the table and other objects in the scene?,"A: The phone is on the table, directly in front of my current fixation, with a notebook to its left.|B: The phone is held in my hand, slightly below and to the left of my current fixation, with a plastic bag behind it on the table.|C: The phone is on the couch, to the right of my current fixation, with a pillow next to it.|D: The phone is on the floor, in front of the table, with no objects near it.|E: The phone is on the table, to the left of my current fixation, with a remote control next to it.",0,1,0,0.5,0.5,10,0.2433,0.5948,12.526,327,38.306,The camera wearer converses to the colleagues Another person man Y walks in the house The camera wearer takes a phone The camera wearer uses the phone The camera wearer looks at woman T The camera wearer adjusts the camera Another person woman T puts a phone on the couch Another person woman T pulls a table,"The video depicts a person in a living room, interacting with various objects and performing actions. The person is holding a smartphone with a bright screen, which is the central focus of the video. The person's hands are visible, and they are gesturing towards the smartphone screen. The background shows a comfortable living room setting with a couch, a chair, and a table with some items on it. The person appears to be engaged in a conversation or a demonstration, possibly showing something on the smartphone screen to the camera. The overall scene suggests a casual, everyday moment captured in a home environment. The person's actions and the objects in the scene are the primary focus, with no other significant activities or interactions taking place. The video captures a moment of interaction with technology in a familiar, everyday setting.   ---  **Step-by-Step Description:**  1. **Initial Interaction:** The person holds a smartphone with a bright screen in front of the camera. 2. **Gestures:** The person's hands are visible, and they are gesturing towards the smartphone screen. 3. **Object Interaction:** The person appears to be demonstrating or showing something on the smartphone screen to the camera. 4. **Background:** The background includes a couch, a chair, and a table with some items on it. 5. **Setting:** The setting is a comfortable living room with a relaxed atmosphere. 6. **Focus:** The focus is on the person's interaction with the smartphone and the objects in the background.  This detailed description captures the essence of the video, focusing on the actions and objects involved, providing a clear understanding of the scene.",,,,,,,,,,,,
caption_gaze_r0.5,2,2bb31b69-fcda-4f54-8338-f590944df999,spatial,"Where is the object that you focused on the most, and what is its relative position to the cards held by the lady X?","A: The paper with instructions is in front of me, slightly to the left of the cards held by the lady X.|B: The plastic bag is on the floor, to the right of the cards held by the lady X.|C: The paper with instructions is in front of me, directly below the cards held by the lady X.|D: The paper with instructions is in front of me, slightly to the right of the cards held by the lady X.|E: The paper with instructions is in front of me, to the left of the lady X's feet.",0,1,0,0.5,0.5,10,0.2701,0.6045,8.4145,218,38.599,Another person A lady X holds the cards The camera wearer reads the paper Another person A lady X holds the cards The camera wearer reads the paper Another person A lady X holds the cards The camera wearer talks with a lady X Another person A lady X places the cards on the table Another person A lady X holds the cards,"In the video, a person is sitting on the floor, wearing a striped sweater and glasses. They are holding a deck of cards and are in the process of shuffling them. The person is also holding a piece of paper with instructions for a game. The paper is placed in front of them on the floor. The person appears to be focused on the task at hand, shuffling the cards and reading the instructions. The background shows a room with a couch, a plant, and some other household items. The person seems to be engaged in a game or activity involving the cards and the paper. The overall scene suggests a casual, relaxed setting where the person is likely preparing for or participating in a game or activity involving the cards and paper. The person's actions are deliberate and focused, indicating a level of concentration and preparation. The video captures a moment of concentration and preparation, with the person's actions and the objects in the scene contributing to the overall atmosphere. The person's attire and the setting suggest a casual, everyday environment, possibly at home or in a comfortable living space.",,,,,,,,,,,,
caption_gaze_r0.5,3,566ad4e5-1ce4-4679-9d19-ef63072c848c,causal,"Why did I take the cards from the box while organizing them, given the observed changes in my attention?","A: I was preparing to shuffle the cards for a game, as my gaze shifted towards the box.|B: I was distracted by the cards on the table and decided to add more to the pile.|C: I was checking if any specific card was missing from the deck, as my gaze focused on the box.|D: I was trying to hide certain cards from the others, as my gaze moved away from the box.|E: I was preparing the cards for a trick, as my gaze lingered on the box.",0,1,0,0.5,0.5,10,0.262,0.5994,8.3991,221,38.005,Another person man Y opens a sachet Another person woman T puts cards on the table The camera wearer takes the cards Another person woman T takes a paper Another person woman T puts a sachet on the table The camera wearer looks at man Y The camera wearer opens a box Another person woman T puts a card on the table,"The video shows a group of people sitting around a table, engaged in a card game. The focus is on a man in a red and black checkered shirt who is seated at the table. He appears to be shuffling a deck of cards. The cards are scattered on the table, and the man is actively engaged in the shuffling process.  In the foreground, there are two individuals who are also engaged in the game. One person is holding a deck of cards, and the other is holding a plastic bag. The person holding the cards is actively shuffling the deck, while the person holding the plastic bag is watching the shuffling process.  The setting appears to be a casual, social gathering, possibly a game night or a friendly card game session. The atmosphere is relaxed and friendly, with the individuals appearing to be enjoying each other's company and the game. The video captures the dynamic interaction between the players as they engage in the card game. The man in the red and black checkered shirt is the central figure in this scene, and his actions are the focal point of the video.",,,,,,,,,,,,
